Image,Label,features
549.jpg,2,"[6.34870448e-05 5.39639890e-02 3.51845205e-01 7.61844567e-04
 1.59733400e-01 6.18363805e-02 8.25331605e-04 4.57106717e-03
 0.00000000e+00 0.00000000e+00 3.63145880e-02 2.15538517e-01
 1.26974090e-04 2.38139912e-01 3.85747284e-01 0.00000000e+00
 2.76168641e-02 6.34870448e-05 0.00000000e+00 4.16475013e-02
 2.06078947e-01 1.26974090e-04 5.52337291e-03 2.02523675e-02
 6.34870448e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 4.20919098e-02 1.32370487e-01 0.00000000e+00 2.34902068e-03
 1.01579269e-02 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.23799741e-02 1.07547052e-01 6.34870448e-05
 5.33291185e-03 1.19990511e-02 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.10150024e-01 6.98167026e-01
 6.34870448e-05 1.00246042e-01 4.62185703e-02 0.00000000e+00
 2.60296883e-03 0.00000000e+00 0.00000000e+00 1.02849016e-02
 2.60296892e-02 6.34870448e-05 5.20593766e-03 3.80922284e-04
 6.34870448e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 7.42798438e-03 3.55527438e-02 1.90461142e-04 7.17403600e-03
 5.71383396e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
550.jpg,3,"[3.4457971e-05 9.6482318e-04 1.6195247e-03 3.1012174e-04 3.8868591e-02
 3.3768811e-03 4.8241159e-04 2.3224672e-02 4.3072463e-03 0.0000000e+00
 5.1686959e-04 3.6870029e-03 6.8915942e-05 3.7755600e-01 9.0579671e-01
 3.4457972e-04 1.4989218e-01 8.6144928e-04 0.0000000e+00 9.3036523e-04
 9.1658207e-03 1.7228986e-04 7.8219593e-02 7.4670427e-02 1.7228986e-04
 1.4196685e-02 1.0337391e-04 0.0000000e+00 1.0337392e-03 4.5829103e-03
 3.4457971e-05 4.4795363e-03 1.9434296e-02 1.0337391e-04 1.3783188e-04
 0.0000000e+00 0.0000000e+00 4.8241159e-04 3.7903769e-04 0.0000000e+00
 2.4120579e-04 6.8915942e-05 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 8.6144928e-04 5.8578548e-04 0.0000000e+00 1.2749450e-03
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 2.4120579e-04 0.0000000e+00 0.0000000e+00 1.8607305e-03 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.0337391e-04
 0.0000000e+00 3.1012174e-04 3.2045913e-03 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00]"
551.jpg,3,"[0.0000000e+00 7.4078067e-05 1.9038063e-02 5.1854644e-04 1.8075049e-02
 2.7408884e-03 2.8520057e-03 7.4818847e-03 1.8519517e-04 0.0000000e+00
 1.1111710e-04 1.1074671e-02 7.4078067e-05 6.3414532e-01 6.7933291e-01
 4.8150745e-04 3.6338997e-01 1.4815613e-03 0.0000000e+00 2.9631227e-04
 3.2298036e-02 3.7039033e-05 3.5261162e-02 3.2446194e-02 0.0000000e+00
 5.7040113e-03 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.7781433e-03
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.6670263e-04 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 3.1112789e-03 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 1.1111710e-04 1.8519517e-04 0.0000000e+00 0.0000000e+00
 1.4815613e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 1.8519517e-04 1.1111710e-04 0.0000000e+00 0.0000000e+00 7.4078067e-05
 0.0000000e+00 0.0000000e+00]"
552.jpg,3,"[6.3164055e-04 9.7175471e-05 8.8915555e-03 2.0406849e-03 5.5632956e-02
 7.7740378e-03 2.1378603e-03 2.2544710e-02 0.0000000e+00 0.0000000e+00
 4.8587735e-05 6.8022828e-03 1.8463340e-03 4.6911457e-01 4.9224234e-01
 3.6440801e-03 3.7315381e-01 7.8712134e-03 0.0000000e+00 2.4293868e-04
 6.1317723e-02 2.4779744e-03 3.2568359e-01 5.3271592e-01 2.7695009e-03
 6.1220545e-03 0.0000000e+00 0.0000000e+00 9.7175471e-05 2.7792186e-02
 1.7005707e-03 2.1864481e-03 9.7175472e-04 3.8870188e-04 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.1988875e-03 1.4576321e-03
 2.9152640e-04 4.8587735e-05 2.4293868e-04 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 2.5751500e-03 3.7898433e-03 9.7175471e-05
 0.0000000e+00 2.2350359e-03 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 3.4011414e-04 2.9152640e-04 0.0000000e+00 0.0000000e+00
 1.9435094e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 2.0892727e-03 4.8587735e-05 0.0000000e+00 0.0000000e+00 9.7175471e-05
 0.0000000e+00 0.0000000e+00]"
556.jpg,3,"[1.80221535e-02 1.65597349e-02 0.00000000e+00 6.79594325e-03
 2.80010067e-02 1.72049200e-04 1.33338128e-03 1.40650216e-02
 0.00000000e+00 0.00000000e+00 1.90974604e-02 7.09702959e-03
 7.18305400e-03 4.62769330e-01 1.23101205e-01 4.90340218e-03
 7.85834715e-02 0.00000000e+00 0.00000000e+00 1.42972887e-01
 1.24735674e-02 2.83881184e-02 8.53105962e-01 3.90981808e-02
 9.93584096e-03 5.20448852e-03 0.00000000e+00 0.00000000e+00
 5.90558872e-02 1.29036896e-04 2.63665393e-02 4.67543714e-02
 0.00000000e+00 9.46270593e-04 0.00000000e+00 0.00000000e+00
 0.00000000e+00 5.54858660e-03 0.00000000e+00 4.04315628e-03
 1.20004313e-02 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 2.49041226e-02 0.00000000e+00
 3.16570513e-02 5.76794930e-02 4.73135296e-04 0.00000000e+00
 5.72063588e-03 0.00000000e+00 0.00000000e+00 1.24735665e-03
 0.00000000e+00 1.89254119e-03 1.72049200e-04 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 6.45184482e-04 0.00000000e+00 8.60246000e-05 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
557.jpg,0,"[3.0501757e-04 2.0985210e-02 1.8691477e-01 6.8323938e-03 3.5284433e-01
 4.9351845e-02 3.5382039e-03 8.8516101e-02 8.5404923e-04 0.0000000e+00
 1.7141989e-02 5.7971644e-01 1.4030809e-03 1.2822939e-01 3.5186827e-01
 2.4401407e-04 1.0980633e-03 0.0000000e+00 0.0000000e+00 2.6292516e-02
 3.8542023e-01 6.1003517e-05 4.2885471e-02 5.8258358e-02 6.1003517e-05
 6.1003517e-05 0.0000000e+00 0.0000000e+00 1.3908802e-02 7.6376401e-02
 6.1003517e-05 5.5513200e-03 7.3204219e-04 0.0000000e+00 4.2702461e-04
 0.0000000e+00 0.0000000e+00 6.7713903e-03 4.4471562e-02 6.1003517e-05
 7.0154043e-03 6.7103870e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 2.3425350e-02 4.2995280e-01 2.6231513e-03 6.0942512e-02
 2.7085561e-02 1.8301055e-04 1.2200703e-04 0.0000000e+00 0.0000000e+00
 3.4161969e-03 7.9914611e-03 6.1003515e-04 4.9412847e-03 1.0980633e-03
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.0741196e-03
 1.0065581e-02 0.0000000e+00 2.1717252e-02 4.8192777e-03 0.0000000e+00
 9.1505278e-04 0.0000000e+00]"
561.jpg,1,"[2.45952862e-04 6.16849810e-02 2.11027563e-02 7.37858587e-04
 1.60361275e-01 5.03711477e-02 0.00000000e+00 9.34620912e-04
 0.00000000e+00 0.00000000e+00 7.46221021e-02 1.17073566e-01
 3.44334025e-04 5.34012854e-01 7.81343102e-01 2.45952862e-04
 3.19738733e-03 0.00000000e+00 0.00000000e+00 3.73848379e-02
 1.20467715e-01 5.41096320e-04 8.02790150e-02 6.78829923e-02
 9.83811478e-05 1.77086063e-03 0.00000000e+00 0.00000000e+00
 2.51363833e-02 3.02522033e-02 4.42715158e-04 6.82765171e-02
 1.68231763e-02 1.96762296e-04 2.06600409e-03 0.00000000e+00
 0.00000000e+00 5.11581963e-03 1.96762290e-03 1.96762296e-04
 1.13630230e-02 1.47571729e-04 1.47571729e-04 0.00000000e+00
 0.00000000e+00 0.00000000e+00 3.18263024e-02 4.96824784e-03
 1.91843242e-03 1.33454025e-01 3.54172126e-03 0.00000000e+00
 4.91905739e-05 0.00000000e+00 0.00000000e+00 5.70610678e-03
 2.45952862e-04 3.44334025e-04 2.50871922e-03 4.91905739e-05
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.29576852e-03 9.83811478e-05 2.45952862e-04 2.75467220e-03
 3.44334025e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
563.jpg,2,"[4.4156780e-04 5.8665434e-03 1.6905738e-02 4.0371912e-03 5.8223866e-02
 1.1354600e-02 9.7144917e-03 6.4279653e-02 4.4156780e-04 0.0000000e+00
 4.2895158e-03 1.0913032e-02 1.0092978e-03 3.6095011e-01 1.0685940e-01
 4.5418399e-03 9.5378645e-02 6.3081112e-05 0.0000000e+00 4.0371912e-03
 3.5363272e-01 7.5697334e-04 4.8856321e-01 5.5858326e-01 4.4787591e-03
 5.6142188e-03 3.1540554e-04 0.0000000e+00 6.6235168e-03 1.6060451e-01
 1.6401089e-03 2.7408743e-01 2.2469492e-01 3.3432990e-03 8.0743823e-03
 0.0000000e+00 0.0000000e+00 1.3247033e-03 6.2071815e-02 3.7848667e-04
 2.3403093e-02 5.2798890e-02 8.2005444e-04 2.7124877e-03 0.0000000e+00
 0.0000000e+00 4.1633532e-03 5.9800893e-02 1.6401089e-03 3.5640828e-02
 3.6965530e-02 2.0816766e-03 9.7775720e-03 1.8293522e-03 0.0000000e+00
 6.3081109e-04 2.5232444e-03 7.5697334e-04 2.7124877e-03 6.3081112e-05
 1.2616222e-04 5.0464890e-04 0.0000000e+00 0.0000000e+00 1.0092978e-03
 3.9741099e-03 1.5139467e-03 5.1726513e-03 0.0000000e+00 2.5232445e-04
 1.8924334e-04 0.0000000e+00]"
564.jpg,4,"[1.8038874e-02 4.2546235e-02 7.6756328e-02 8.1994885e-04 2.1828862e-01
 3.0520319e-03 8.6094635e-03 7.7439616e-03 0.0000000e+00 0.0000000e+00
 8.2905944e-03 1.5806792e-02 1.3665814e-04 1.0449793e-01 8.4272521e-03
 2.7331628e-04 1.2481444e-02 0.0000000e+00 0.0000000e+00 6.1496166e-03
 2.8379342e-02 9.1105430e-05 1.8216531e-01 1.3665814e-03 6.3773803e-04
 0.0000000e+00 0.0000000e+00 0.0000000e+00 3.5986644e-03 4.7511481e-02
 2.7331628e-04 0.0000000e+00 2.2776358e-04 5.7396423e-03 0.0000000e+00
 0.0000000e+00 0.0000000e+00 5.1474567e-03 2.2867464e-01 4.5552715e-05
 1.6398977e-03 1.5806792e-02 4.5552715e-05 0.0000000e+00 0.0000000e+00
 0.0000000e+00 2.5919495e-02 9.0599793e-01 7.7439616e-03 6.5641463e-02
 1.2850422e-01 1.2572549e-02 0.0000000e+00 0.0000000e+00 0.0000000e+00
 5.4207733e-03 6.8784598e-03 8.6550158e-04 2.4689572e-02 3.6442172e-04
 3.0975847e-03 6.3773803e-04 0.0000000e+00 0.0000000e+00 8.8827796e-03
 1.3301393e-02 9.5660699e-04 1.7355584e-02 1.3665814e-04 3.1431373e-03
 2.7331628e-04 0.0000000e+00]"
566.jpg,3,"[5.43909591e-05 3.04045454e-02 3.44675511e-01 5.43909613e-03
 5.31943589e-02 2.06141733e-02 4.89518628e-04 5.27592283e-03
 5.65665960e-03 0.00000000e+00 1.53926415e-02 3.94987136e-01
 2.93711177e-03 1.12426110e-01 8.34357291e-02 8.70255346e-04
 2.28442019e-03 0.00000000e+00 0.00000000e+00 9.73598193e-03
 3.79594505e-01 1.52294687e-03 1.18191555e-01 6.61937967e-02
 2.12124735e-03 7.28838844e-03 0.00000000e+00 0.00000000e+00
 3.20906658e-03 3.82912345e-02 0.00000000e+00 6.20056922e-03
 4.35127673e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 5.98300539e-04 1.90912262e-02 0.00000000e+00
 9.24646331e-04 4.02493076e-03 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 6.86957836e-02 7.24487603e-01
 1.90368353e-03 6.15705661e-02 1.84929259e-02 2.17563836e-04
 3.26345762e-04 7.07082450e-04 0.00000000e+00 3.30153108e-02
 3.47014330e-02 1.79490168e-03 1.30538298e-02 6.52691524e-04
 2.71954807e-04 5.43909591e-05 0.00000000e+00 0.00000000e+00
 9.73598193e-03 1.32713942e-02 5.98300539e-04 9.46402643e-03
 4.89518628e-04 5.43909591e-05 0.00000000e+00 0.00000000e+00]"
570.jpg,3,"[1.2968851e-03 1.2968851e-02 1.8682350e-01 3.2422128e-03 8.4369585e-02
 5.7062946e-02 2.7234588e-02 8.4729828e-02 1.1167622e-02 0.0000000e+00
 6.4844256e-03 9.7554579e-02 5.1154913e-03 2.9568982e-01 5.3655022e-01
 8.6459005e-03 3.8142833e-01 7.0536144e-02 0.0000000e+00 1.6427211e-02
 4.2220816e-01 3.3142620e-03 1.4258531e-01 1.4633188e-01 5.6198356e-03
 4.6111471e-03 7.2049173e-05 0.0000000e+00 2.3343932e-02 2.1578728e-01
 1.7291801e-03 2.1542704e-02 7.7092615e-03 5.1875403e-03 4.3229503e-04
 0.0000000e+00 0.0000000e+00 1.9597376e-02 1.4474680e-01 5.7639339e-04
 8.6459005e-03 1.3184999e-02 4.3229503e-04 4.3229503e-04 0.0000000e+00
 0.0000000e+00 3.3430815e-02 3.3841497e-01 5.1875403e-03 4.1932620e-02
 5.6918848e-02 6.0521304e-03 1.9453277e-03 0.0000000e+00 0.0000000e+00
 2.8099178e-03 1.3545245e-02 9.3663926e-04 4.5390981e-03 2.8819669e-04
 1.8012293e-03 5.7639339e-04 0.0000000e+00 0.0000000e+00 1.9453277e-03
 2.2911638e-02 4.3229503e-04 3.8906555e-03 2.8819669e-04 1.4409835e-03
 4.3229503e-04 0.0000000e+00]"
572.jpg,0,"[7.2871046e-03 1.0302459e-02 3.5499507e-01 2.4562569e-02 1.5459970e-01
 1.4084214e-01 8.4806820e-03 1.6823161e-01 1.5975092e-01 0.0000000e+00
 3.5807325e-03 7.0672356e-02 1.0867837e-02 2.0359920e-01 4.5908761e-01
 1.5076769e-03 5.7794279e-03 0.0000000e+00 0.0000000e+00 1.0679378e-03
 2.9839437e-02 5.1512294e-03 3.9576516e-03 1.4448570e-03 1.5704967e-03
 1.2563974e-04 0.0000000e+00 0.0000000e+00 1.6961364e-03 2.5567686e-02
 6.0935272e-03 1.3820371e-03 6.9101853e-04 1.9474159e-03 0.0000000e+00
 0.0000000e+00 0.0000000e+00 1.0051179e-03 1.4637030e-02 2.8268942e-03
 1.0805017e-02 1.1307576e-03 2.0730556e-03 1.1307576e-03 0.0000000e+00
 0.0000000e+00 9.9255396e-03 6.8027633e-01 6.9415957e-02 1.9078395e-01
 2.8834321e-02 1.0616558e-02 2.2238234e-02 3.7691923e-04 0.0000000e+00
 2.2615152e-03 6.3636526e-02 1.3443452e-02 2.0919016e-02 6.9730054e-03
 1.5076769e-03 4.3973909e-04 0.0000000e+00 0.0000000e+00 1.6961364e-03
 6.9290318e-02 9.0460610e-03 2.3745911e-02 2.2426693e-02 2.3871551e-03
 3.3294531e-03 0.0000000e+00]"
574.jpg,3,"[0.0000000e+00 1.6365935e-01 4.4961208e-01 6.9406000e-05 1.7691590e-01
 1.7629124e-02 0.0000000e+00 2.0127739e-03 4.8584200e-04 0.0000000e+00
 6.3159458e-02 3.2870680e-01 6.9406000e-05 3.1107768e-01 3.3890951e-01
 0.0000000e+00 3.8867360e-03 0.0000000e+00 0.0000000e+00 1.0764871e-01
 4.6897635e-01 0.0000000e+00 5.0527569e-02 4.3101124e-02 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.9780710e-02 4.6571426e-02
 0.0000000e+00 2.6374280e-02 8.8839680e-03 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 1.6171599e-02 1.7837342e-02 1.3881200e-04
 1.1451990e-02 2.7068341e-03 1.3881200e-04 6.9406000e-05 0.0000000e+00
 0.0000000e+00 3.3231592e-01 9.4878003e-02 5.5524800e-04 2.2369553e-01
 3.4703000e-03 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 6.8156689e-02 1.0688524e-02 6.9406000e-04 2.2834575e-02 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.7212689e-02
 4.5113899e-03 6.2465400e-04 2.6304875e-02 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00]"
575.jpg,3,"[2.8615521e-04 2.0746253e-03 3.0403990e-02 6.7961862e-04 3.7200175e-02
 3.4696318e-03 1.5380842e-03 5.1865629e-03 0.0000000e+00 0.0000000e+00
 9.3000440e-04 1.7419698e-02 8.9423504e-04 7.5591475e-01 6.3866264e-01
 2.0746253e-03 4.8932541e-02 0.0000000e+00 0.0000000e+00 2.5038579e-03
 3.2263998e-02 3.5769399e-04 7.0501491e-02 1.4021605e-02 4.2923281e-04
 4.2207893e-03 0.0000000e+00 0.0000000e+00 6.7961862e-04 7.8334985e-03
 0.0000000e+00 2.1461640e-04 1.0730820e-04 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 7.1538801e-05 4.4354056e-03 0.0000000e+00
 2.5038581e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 1.3592372e-03 4.4354056e-03 7.8692683e-04 9.6398532e-02
 0.0000000e+00 6.4384920e-04 7.1538801e-05 0.0000000e+00 0.0000000e+00
 4.6500220e-04 1.4307760e-04 3.2192460e-04 2.9688603e-03 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.7884700e-04
 1.1446208e-03 3.5769401e-05 2.2177028e-03 0.0000000e+00 3.5769401e-05
 0.0000000e+00 0.0000000e+00]"
576.jpg,0,"[0.0000000e+00 4.5258063e-03 4.7922632e-01 0.0000000e+00 3.5176829e-01
 2.2962810e-01 9.6173387e-04 5.5893708e-02 2.6136531e-02 0.0000000e+00
 2.4326209e-03 3.6342224e-01 5.6572579e-05 2.9610088e-01 5.7760602e-01
 2.8286289e-04 1.0562100e-01 1.8668951e-03 0.0000000e+00 1.7537499e-03
 1.1110854e-01 1.6971774e-04 4.6389513e-03 2.1554152e-02 2.2629031e-04
 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.3011693e-03 9.0402983e-02
 5.6572579e-05 3.3943547e-04 2.4326209e-03 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 6.7887094e-04 1.9743830e-02 0.0000000e+00
 0.0000000e+00 2.2629031e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 1.1314516e-03 6.1607540e-02 0.0000000e+00 0.0000000e+00
 1.1880242e-03 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 1.1823669e-02 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.6572579e-05
 1.2445968e-02 0.0000000e+00 0.0000000e+00 1.6971774e-04 0.0000000e+00
 0.0000000e+00 0.0000000e+00]"
578.jpg,0,"[0.0000000e+00 9.3134894e-04 2.8510234e-01 0.0000000e+00 1.4244161e-02
 3.3692919e-02 0.0000000e+00 9.3134894e-04 8.7656372e-04 0.0000000e+00
 1.1504899e-03 2.6740673e-01 0.0000000e+00 3.8930386e-01 6.2537342e-01
 0.0000000e+00 1.4792013e-03 1.2600604e-03 0.0000000e+00 6.9577247e-03
 7.7466317e-02 0.0000000e+00 1.6731410e-01 2.0489678e-02 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 3.8349663e-03 3.7637454e-02
 0.0000000e+00 9.0395631e-03 1.5887717e-03 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 1.2600604e-03 3.3090279e-02 0.0000000e+00
 1.3696308e-02 1.0683120e-02 0.0000000e+00 1.4792013e-03 1.0409195e-03
 0.0000000e+00 2.3009798e-03 5.0692773e-01 0.0000000e+00 4.5088246e-02
 4.7389224e-02 0.0000000e+00 4.5197818e-02 4.1746348e-02 0.0000000e+00
 1.6435570e-04 1.1833610e-02 0.0000000e+00 4.9306708e-04 1.1669255e-02
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.6435570e-04
 5.8620200e-03 0.0000000e+00 8.7656372e-04 2.1859307e-02 0.0000000e+00
 0.0000000e+00 0.0000000e+00]"
579.jpg,3,"[4.4893776e-04 2.1997951e-03 7.3266640e-02 8.9787552e-03 4.1921806e-01
 5.3648062e-02 6.2851286e-03 3.2875711e-01 4.4893776e-04 0.0000000e+00
 1.8406447e-03 7.7666230e-03 1.9214535e-02 8.0099475e-01 2.9944148e-02
 8.3502419e-03 2.3398636e-01 4.4893775e-05 0.0000000e+00 1.6610697e-03
 1.7867723e-02 7.3625790e-03 4.6420164e-02 3.3670331e-03 6.2402347e-03
 3.0078830e-03 0.0000000e+00 0.0000000e+00 2.1997951e-03 1.6386228e-02
 2.1997951e-03 5.0281030e-03 2.2446888e-04 1.7059635e-03 4.4893775e-05
 0.0000000e+00 0.0000000e+00 4.4893775e-05 4.4848882e-02 3.5915020e-04
 8.9787551e-05 1.9753261e-03 3.1425644e-04 0.0000000e+00 0.0000000e+00
 0.0000000e+00 3.5915020e-04 7.0573017e-02 4.4893776e-04 2.1100075e-03
 3.8159708e-03 4.4893775e-05 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 8.0808793e-04 1.7957510e-04 2.6038389e-03 1.3468132e-04
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.0325569e-03
 1.1762169e-02 3.1425644e-04 1.6610697e-03 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00]"
581.jpg,3,"[1.19008415e-03 2.99143866e-02 5.07408619e-01 3.08339973e-03
 1.82569727e-01 4.71165143e-02 2.21788394e-03 4.81443107e-03
 0.00000000e+00 0.00000000e+00 7.57326279e-03 1.18629746e-01
 2.10969453e-03 1.06728911e-01 3.80177796e-01 1.83922087e-03
 5.40406369e-02 2.48835771e-03 0.00000000e+00 1.31450202e-02
 1.09271361e-02 1.46055780e-03 1.37400618e-02 4.27348400e-03
 1.08189466e-04 1.08189466e-04 1.24417886e-03 0.00000000e+00
 6.32908382e-03 1.08189462e-02 1.08189462e-03 2.43426301e-02
 2.75883148e-03 1.62284196e-04 9.19610437e-04 0.00000000e+00
 0.00000000e+00 1.35236827e-03 1.31450202e-02 7.57326256e-04
 5.57175744e-03 2.32607359e-03 1.08189466e-04 3.24568391e-04
 0.00000000e+00 0.00000000e+00 5.04162908e-02 7.02582419e-01
 9.46657825e-03 1.49247363e-01 1.69857461e-02 1.94741040e-03
 2.70473654e-04 0.00000000e+00 0.00000000e+00 1.10894199e-02
 8.78498480e-02 1.08189462e-03 1.95822939e-02 2.16378932e-04
 1.08189466e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00
 7.41097843e-03 6.16139024e-02 4.32757864e-04 2.62359455e-02
 5.95042075e-04 2.16378932e-04 0.00000000e+00 0.00000000e+00]"
583.jpg,4,"[2.9823449e-04 1.6899955e-03 2.5250521e-02 1.2260751e-03 2.5084835e-02
 3.6417745e-02 4.0095970e-03 5.0799277e-02 6.2629245e-03 0.0000000e+00
 2.4852876e-03 4.2084202e-02 2.7106203e-02 4.1520870e-01 9.0424699e-01
 8.3174286e-03 1.0935265e-02 0.0000000e+00 0.0000000e+00 4.8048892e-03
 1.9882301e-02 1.9882299e-04 6.9919419e-03 4.2084199e-03 1.6568584e-04
 6.6274333e-05 0.0000000e+00 0.0000000e+00 1.1598008e-03 1.3519964e-02
 0.0000000e+00 1.3254867e-04 1.6568584e-04 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 6.6274333e-05 1.2095066e-02 0.0000000e+00
 9.9411496e-05 6.2960619e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 5.9646898e-04 3.4462653e-02 2.3196016e-04 6.6274335e-04
 4.9705751e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 3.9764598e-04 3.3137167e-05 1.6568584e-04 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 3.3137167e-05 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00]"
586.jpg,4,"[0.0000000e+00 2.6775221e-04 3.7425809e-02 0.0000000e+00 3.2725270e-04
 0.0000000e+00 1.1900098e-04 2.6775221e-04 0.0000000e+00 0.0000000e+00
 1.4875122e-04 2.0021915e-02 0.0000000e+00 1.1102791e-01 5.1973678e-02
 1.4875122e-04 9.7580804e-03 0.0000000e+00 0.0000000e+00 2.6775221e-03
 1.3402486e-01 0.0000000e+00 9.2017509e-02 9.7768229e-01 1.7850148e-04
 2.5882714e-03 0.0000000e+00 0.0000000e+00 2.1717679e-03 1.7374143e-02
 0.0000000e+00 9.2225760e-04 2.6775221e-04 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 2.9750245e-05 2.9155239e-03 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 2.0170666e-02 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 1.7552645e-03 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 6.4855535e-03 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00]"
