Image,Label,features
26.jpg,4,"[1.9763184e-03 3.2878753e-02 2.0380035e-01 9.8815924e-03 3.2219980e-02
 7.9651624e-03 6.5877279e-03 3.7729715e-03 0.0000000e+00 0.0000000e+00
 1.7667089e-02 5.3288728e-01 6.2283976e-03 2.8129598e-01 3.6813423e-01
 3.8927484e-03 1.2899970e-01 2.4494370e-02 0.0000000e+00 1.9463742e-02
 5.7271314e-01 4.7311867e-03 1.3055679e-01 2.7243251e-01 1.5570994e-03
 3.4914959e-02 1.0576298e-01 0.0000000e+00 1.9763184e-03 3.9286815e-02
 8.3843811e-04 4.2520789e-03 4.0724138e-03 5.9289550e-03 1.7966531e-04
 0.0000000e+00 0.0000000e+00 1.7966531e-04 8.8036004e-03 5.9888436e-05
 2.9944218e-04 0.0000000e+00 5.9888436e-05 0.0000000e+00 0.0000000e+00
 0.0000000e+00 8.8634882e-03 7.3722668e-02 1.3774340e-03 1.8565414e-02
 0.0000000e+00 3.1740870e-03 3.5933062e-04 0.0000000e+00 0.0000000e+00
 1.0181034e-03 1.1199137e-02 5.9888436e-04 1.6169877e-03 5.9888436e-05
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 8.3843811e-04
 1.1259026e-02 3.5933062e-04 1.1378803e-03 0.0000000e+00 5.9888436e-05
 0.0000000e+00 0.0000000e+00]"
28.jpg,1,"[2.3047663e-03 1.5830105e-02 2.8142408e-02 2.9719353e-03 6.3866287e-02
 1.6254667e-02 8.4912439e-04 3.7846688e-02 8.8551547e-03 0.0000000e+00
 7.2782091e-03 9.3524985e-02 4.3669255e-03 2.4557890e-01 6.2786686e-01
 2.6686767e-03 1.0432100e-02 2.0015074e-03 0.0000000e+00 9.8134518e-02
 2.6401705e-01 8.1879850e-03 5.7795048e-01 8.6671337e-02 2.8506320e-03
 2.0621591e-03 0.0000000e+00 0.0000000e+00 7.2782092e-02 5.3980052e-02
 1.2372956e-02 6.6110402e-02 4.7308360e-03 1.1523832e-03 9.0977614e-04
 0.0000000e+00 0.0000000e+00 1.6800532e-02 3.4510840e-02 1.0310796e-03
 2.4018090e-02 1.8377477e-02 3.6391045e-04 0.0000000e+00 0.0000000e+00
 0.0000000e+00 2.9598050e-02 2.0075727e-01 1.5769453e-03 6.0409136e-02
 2.2059038e-01 6.0651742e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00
 3.0932389e-03 3.3358459e-03 3.0325871e-04 6.6716917e-04 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.0621591e-03
 2.1834627e-03 0.0000000e+00 3.6391045e-04 6.0651742e-05 0.0000000e+00
 0.0000000e+00 0.0000000e+00]"
30.jpg,2,"[0.         0.01455842 0.02347305 0.         0.00808088 0.00128268
 0.         0.         0.         0.         0.02007394 0.05579659
 0.         0.35260877 0.33157283 0.         0.00128268 0.
 0.         0.10017732 0.32605729 0.         0.53943115 0.49133065
 0.         0.00929943 0.         0.         0.06952126 0.10479497
 0.         0.0222545  0.00731128 0.         0.         0.
 0.         0.04887011 0.09017242 0.         0.03238767 0.00205229
 0.         0.         0.         0.         0.07266383 0.17816427
 0.         0.1586034  0.14975291 0.         0.         0.
 0.         0.00185989 0.00141095 0.         0.         0.
 0.         0.         0.         0.         0.00076961 0.00237296
 0.         0.         0.         0.         0.         0.        ]"
32.jpg,0,"[2.34058267e-03 1.33311450e-02 7.01157153e-02 4.87960614e-02
 1.91978663e-01 2.23881826e-02 2.47796476e-02 5.53089902e-02
 1.01764468e-04 0.00000000e+00 8.09027534e-03 8.02412853e-02
 4.84907702e-02 4.77224469e-01 7.97935188e-01 1.52646704e-02
 4.37078401e-02 6.10586838e-04 0.00000000e+00 1.18046785e-02
 2.01137468e-01 1.12449741e-02 5.01698814e-02 1.67962253e-01
 3.45999189e-03 8.09027534e-03 0.00000000e+00 0.00000000e+00
 6.56380830e-03 4.69134189e-02 4.32498986e-03 7.12351268e-03
 1.39926141e-02 1.42470258e-03 4.07057873e-04 0.00000000e+00
 0.00000000e+00 1.27205590e-03 3.16487513e-02 2.03528936e-04
 2.84940517e-03 3.71440314e-03 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.30767338e-02 1.91826019e-02
 3.51087423e-03 1.53664351e-02 2.95116962e-03 3.56175646e-04
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.49322946e-03
 1.47558481e-03 1.88264262e-03 1.42470258e-03 1.01764468e-04
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.11940911e-03 1.29749700e-02 6.10586838e-04 1.27205590e-03
 0.00000000e+00 2.54411163e-04 0.00000000e+00 0.00000000e+00]"
33.jpg,3,"[1.57248378e-02 1.67405069e-01 6.49100617e-02 1.60857350e-01
 1.29149884e-01 5.92903700e-03 9.69268661e-03 1.80448953e-03
 0.00000000e+00 0.00000000e+00 2.67889351e-01 2.07774080e-02
 6.87768310e-02 5.74136972e-01 1.73746552e-02 1.64466333e-02
 7.16640102e-03 0.00000000e+00 0.00000000e+00 7.05967844e-01
 2.33036932e-02 1.62919629e-02 1.04815058e-01 2.57784210e-04
 5.72280958e-03 5.15568427e-05 0.00000000e+00 0.00000000e+00
 6.46522790e-02 2.93873996e-03 8.24909483e-04 6.18682127e-04
 0.00000000e+00 6.18682127e-04 0.00000000e+00 0.00000000e+00
 0.00000000e+00 3.09341052e-03 5.10412734e-03 0.00000000e+00
 1.59826211e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 3.62960175e-02 1.16002895e-02
 1.44359155e-03 3.86676304e-02 2.57784210e-04 1.54670532e-04
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.26314266e-02
 2.47472851e-03 1.49514840e-03 5.10412734e-03 0.00000000e+00
 5.15568427e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.35119478e-03 2.06227368e-03 1.18580740e-03 6.13526441e-03
 5.15568427e-05 5.15568427e-05 0.00000000e+00 0.00000000e+00]"
34.jpg,3,"[0.00000000e+00 4.46903228e-04 3.18790972e-02 1.34070974e-03
 3.31204943e-02 1.07753333e-02 1.32084731e-02 2.41079465e-01
 9.93118301e-05 0.00000000e+00 4.46903228e-04 2.81052478e-02
 7.44838733e-04 2.76285499e-01 8.00552666e-01 3.72419367e-03
 2.31247604e-01 1.14407226e-01 0.00000000e+00 4.46903228e-04
 1.46137357e-01 4.46903228e-04 2.24941298e-02 3.53301823e-01
 1.58898928e-03 1.18677635e-02 7.83570334e-02 0.00000000e+00
 1.98623660e-04 3.31204943e-02 3.47591413e-04 4.96559136e-04
 3.47591413e-04 1.09243009e-03 0.00000000e+00 0.00000000e+00
 0.00000000e+00 4.96559151e-05 1.92664955e-02 9.93118301e-05
 1.48967752e-04 2.48279568e-04 9.93118301e-05 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.98623660e-04 1.92168392e-02
 4.96559136e-04 7.94494641e-04 0.00000000e+00 9.93118272e-04
 2.48279568e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00
 2.48279586e-03 1.98623660e-04 1.98623660e-04 0.00000000e+00
 9.93118301e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 8.49116128e-03 1.48967752e-04 1.48967752e-04
 0.00000000e+00 1.48967752e-04 4.96559151e-05 0.00000000e+00]"
38.jpg,1,"[1.52913723e-04 5.30100893e-03 4.12357338e-02 0.00000000e+00
 2.46700812e-02 5.96363517e-03 3.56798701e-04 1.01942476e-03
 0.00000000e+00 0.00000000e+00 2.49759085e-03 8.62433389e-02
 2.54856190e-04 5.77045441e-01 7.29551375e-01 0.00000000e+00
 1.85535308e-02 0.00000000e+00 0.00000000e+00 7.03403121e-03
 9.35831964e-02 9.17482306e-04 1.26816452e-01 6.04518913e-02
 5.09712379e-04 2.54856190e-04 0.00000000e+00 0.00000000e+00
 1.01942485e-02 5.60173951e-02 4.07769927e-04 1.64637100e-02
 1.07039604e-03 1.52913723e-04 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.13665871e-02 1.71773076e-01 3.05827445e-04
 3.70051190e-02 1.16724139e-02 5.09712409e-05 0.00000000e+00
 0.00000000e+00 0.00000000e+00 3.67502645e-02 1.02095395e-01
 1.52913723e-04 1.90020785e-01 1.16112486e-01 0.00000000e+00
 5.60683664e-04 0.00000000e+00 0.00000000e+00 1.68205099e-03
 3.92478565e-03 1.01942482e-04 5.09712379e-04 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 7.64568627e-04 5.14809554e-03 0.00000000e+00 8.15539854e-04
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
41.jpg,2,"[2.6529157e-03 1.3758143e-02 6.1078753e-02 1.6040885e-03 9.2913739e-02
 4.7444001e-02 9.0075741e-03 3.0601073e-02 0.0000000e+00 0.0000000e+00
 1.2215751e-02 3.6770646e-02 1.5423928e-03 3.1427795e-01 2.2580631e-01
 3.4549600e-03 1.9927714e-02 0.0000000e+00 0.0000000e+00 6.1448928e-02
 4.9621859e-01 3.7017427e-03 3.0928060e-01 6.2837082e-01 3.9485255e-03
 2.1161629e-02 0.0000000e+00 0.0000000e+00 2.5973894e-02 1.0000875e-01
 1.4190014e-03 9.3160523e-03 1.0735054e-02 1.7891757e-03 2.4678285e-04
 0.0000000e+00 0.0000000e+00 4.9973526e-03 5.6081403e-02 5.5526139e-04
 2.5295243e-03 6.2312670e-03 4.9356569e-04 0.0000000e+00 0.0000000e+00
 0.0000000e+00 1.6534451e-02 2.0094293e-01 1.7274800e-03 3.7449297e-02
 1.8755496e-01 4.3186997e-03 6.1695711e-03 0.0000000e+00 0.0000000e+00
 2.1593499e-03 7.2183982e-03 1.8508713e-04 6.7865284e-04 6.1695708e-04
 2.4678285e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.4806971e-03
 7.2183982e-03 1.8508713e-04 1.2956100e-03 1.7274800e-03 3.7017427e-04
 0.0000000e+00 0.0000000e+00]"
42.jpg,3,"[0.00000000e+00 4.33161110e-02 1.43624702e-02 3.93367000e-03
 6.98912591e-02 2.83590169e-03 7.77585956e-04 2.98227090e-02
 0.00000000e+00 0.00000000e+00 2.07661185e-02 1.23956352e-02
 1.46369124e-03 9.04652655e-01 3.30702737e-02 7.45567726e-03
 2.31446177e-01 4.80273692e-03 0.00000000e+00 6.20239154e-02
 2.99141891e-02 1.55517191e-03 2.62229443e-01 3.31617557e-02
 5.03143878e-04 2.10405607e-03 0.00000000e+00 0.00000000e+00
 8.84160995e-02 6.81531243e-03 4.11663146e-04 9.03829336e-02
 1.22584142e-02 2.74442107e-04 1.22126741e-02 0.00000000e+00
 0.00000000e+00 8.18752311e-03 3.01886327e-03 3.65922810e-04
 1.21669332e-02 1.09776845e-02 0.00000000e+00 7.36419670e-03
 1.05202803e-03 0.00000000e+00 1.34934038e-01 5.53458231e-03
 6.86105283e-04 9.21668112e-02 9.14807024e-04 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.23498952e-02
 1.64665258e-03 0.00000000e+00 5.94624551e-04 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 9.87991598e-03 7.59289833e-03 0.00000000e+00 2.37849820e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
43.jpg,4,"[0.00000000e+00 9.75458184e-04 1.77143198e-02 3.90183268e-05
 5.42354733e-02 1.64657347e-02 7.02329911e-04 1.38671130e-01
 3.12146614e-04 0.00000000e+00 1.09251309e-03 2.02856287e-01
 0.00000000e+00 2.00359106e-01 9.32616055e-01 7.80366536e-05
 1.14401735e-01 1.17054977e-03 0.00000000e+00 3.66772269e-03
 7.14035407e-02 0.00000000e+00 5.43915480e-02 6.62531182e-02
 1.56073307e-04 2.92637455e-03 0.00000000e+00 0.00000000e+00
 4.09692433e-03 7.64759211e-03 0.00000000e+00 7.29642715e-03
 1.56073307e-03 2.73128273e-04 9.36439843e-04 0.00000000e+00
 0.00000000e+00 1.63876975e-03 6.35998743e-03 0.00000000e+00
 1.36954328e-02 4.29201580e-04 0.00000000e+00 8.89617857e-03
 0.00000000e+00 0.00000000e+00 3.97986919e-03 2.10698973e-03
 0.00000000e+00 1.11202234e-02 7.02329911e-04 0.00000000e+00
 5.42354723e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 2.73128273e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 8.58403160e-04 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
45.jpg,1,"[0.0000000e+00 9.7551644e-02 1.8342219e-03 0.0000000e+00 1.7946413e-01
 3.3788299e-04 0.0000000e+00 3.4270987e-03 0.0000000e+00 0.0000000e+00
 4.0932111e-02 1.6894149e-02 0.0000000e+00 8.2211757e-01 2.0475709e-01
 0.0000000e+00 6.7093908e-03 0.0000000e+00 0.0000000e+00 9.8179139e-02
 5.2613206e-02 0.0000000e+00 1.2047942e-01 2.2507833e-01 0.0000000e+00
 4.8268997e-05 0.0000000e+00 0.0000000e+00 2.0079903e-02 5.3095897e-03
 0.0000000e+00 6.7576597e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 2.4134498e-03 3.7167128e-03 0.0000000e+00
 1.3998009e-03 1.4480700e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 7.7037320e-02 7.5299637e-03 0.0000000e+00 3.9237869e-01
 1.8052606e-02 0.0000000e+00 4.3442097e-04 0.0000000e+00 0.0000000e+00
 7.2886185e-03 0.0000000e+00 0.0000000e+00 4.0545957e-03 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.4334256e-03
 0.0000000e+00 0.0000000e+00 3.5719059e-03 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00]"
47.jpg,3,"[1.99696030e-02 1.47107467e-01 6.85174093e-02 2.98665627e-03
 4.08820540e-01 1.10096345e-02 2.34247549e-04 1.11267588e-03
 0.00000000e+00 0.00000000e+00 2.96323150e-02 9.83839668e-03
 3.10378009e-03 6.01372004e-01 2.00398773e-01 2.34247549e-04
 5.15344599e-03 0.00000000e+00 0.00000000e+00 8.93068761e-02
 2.65519589e-01 1.25908060e-02 5.19092560e-01 1.99344665e-01
 3.51371331e-04 1.17123775e-04 0.00000000e+00 0.00000000e+00
 5.27642593e-02 1.11267585e-02 2.51816120e-02 4.47412804e-02
 4.74351272e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 2.81097051e-02 1.58117095e-03 3.51371331e-04
 1.68072619e-02 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 4.01148945e-02 1.24151204e-02
 2.10822793e-03 8.29236358e-02 4.45070351e-03 2.34247549e-04
 0.00000000e+00 0.00000000e+00 0.00000000e+00 3.51371313e-03
 3.51371331e-04 1.17123775e-04 2.28391355e-03 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 2.57672300e-03 4.27501788e-03 1.75685665e-04 1.63973286e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
48.jpg,0,"[9.3742099e-04 6.2807210e-02 1.8142702e-01 3.0285909e-03 3.3119807e-01
 5.4586746e-02 5.1197610e-03 2.0334825e-02 4.3986677e-03 0.0000000e+00
 6.7926966e-02 9.8284990e-02 3.1728097e-03 3.1800205e-01 1.0289998e-01
 6.4898375e-04 1.3268113e-02 0.0000000e+00 0.0000000e+00 9.8717645e-02
 9.6049599e-02 7.9320243e-04 6.4609945e-02 2.4596485e-01 6.4898375e-04
 5.0476519e-04 0.0000000e+00 0.0000000e+00 3.2016534e-02 1.8366241e-01
 5.7687447e-04 3.0574348e-02 4.7808472e-02 1.4421862e-04 0.0000000e+00
 0.0000000e+00 0.0000000e+00 6.3456194e-03 1.1753817e-02 2.1632793e-04
 1.5575611e-02 7.2109309e-04 0.0000000e+00 2.8843724e-04 0.0000000e+00
 0.0000000e+00 6.6845328e-02 5.8112890e-01 2.3074979e-03 4.7534457e-01
 1.5186220e-01 8.6531171e-04 2.0767480e-02 0.0000000e+00 0.0000000e+00
 1.4061315e-02 5.6389481e-02 7.2109309e-04 4.5861520e-02 1.2258582e-03
 2.1632793e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.0888506e-02
 1.7162016e-02 1.8027327e-03 6.5186813e-02 3.6054655e-04 1.4421862e-04
 0.0000000e+00 0.0000000e+00]"
49.jpg,2,"[0.0000000e+00 1.5746672e-02 8.6905677e-03 0.0000000e+00 1.9749115e-01
 2.9101443e-02 0.0000000e+00 1.5945996e-04 0.0000000e+00 0.0000000e+00
 4.7837989e-03 9.6871927e-03 0.0000000e+00 7.1282589e-01 6.3576686e-01
 0.0000000e+00 1.5547347e-03 0.0000000e+00 0.0000000e+00 9.6871927e-03
 1.6424377e-02 0.0000000e+00 2.1016823e-01 2.9101443e-02 0.0000000e+00
 7.1756984e-04 0.0000000e+00 0.0000000e+00 4.9432586e-03 5.1824488e-03
 0.0000000e+00 3.5719030e-02 5.1027187e-03 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 7.9729978e-04 1.7540596e-03 0.0000000e+00
 4.3452838e-03 8.6507024e-03 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 1.1241927e-02 1.2756797e-03 0.0000000e+00 1.6344646e-02
 1.1600712e-02 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 3.6277140e-03 9.1689476e-04 0.0000000e+00 1.2756797e-03 1.9932495e-04
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.8736545e-03
 1.5148696e-03 0.0000000e+00 1.9932494e-03 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00]"
51.jpg,3,"[6.4938148e-03 3.1774767e-02 4.7948040e-02 5.0643585e-03 3.7410907e-02
 2.4504962e-03 4.6967841e-03 2.9405954e-03 0.0000000e+00 0.0000000e+00
 7.3514883e-03 1.7153473e-03 4.5742593e-03 8.2753253e-01 4.9418338e-02
 4.7376258e-03 5.9465371e-02 0.0000000e+00 0.0000000e+00 5.0970320e-02
 7.1717851e-02 8.0866376e-03 5.2636659e-01 4.4027247e-02 5.2277250e-03
 1.3886144e-03 0.0000000e+00 0.0000000e+00 9.2302021e-03 3.1897292e-02
 3.7574274e-03 6.5346563e-04 0.0000000e+00 2.2871296e-03 0.0000000e+00
 0.0000000e+00 0.0000000e+00 8.1683203e-05 7.9232706e-03 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 8.7809442e-03 1.2354585e-01 5.4727746e-03 6.4529730e-03
 2.8344072e-02 1.7970304e-03 0.0000000e+00 0.0000000e+00 0.0000000e+00
 2.9405954e-03 3.7982690e-03 0.0000000e+00 7.3514885e-04 5.3094083e-04
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.0841601e-03
 3.8799522e-03 4.0841602e-05 1.5928225e-03 8.1683203e-05 0.0000000e+00
 0.0000000e+00 0.0000000e+00]"
52.jpg,3,"[1.4616048e-04 1.7003337e-02 1.0718435e-02 3.5078516e-03 5.1891845e-01
 3.0255221e-02 4.2337820e-02 1.1902335e-01 0.0000000e+00 0.0000000e+00
 9.0132300e-03 9.4517116e-03 2.9232097e-04 7.8010720e-01 1.5760972e-01
 1.1205637e-03 2.3005660e-01 0.0000000e+00 0.0000000e+00 6.3823410e-03
 2.1339431e-02 2.4360081e-04 5.1789533e-02 2.9719300e-03 2.4360081e-04
 2.9426977e-02 3.8976129e-04 0.0000000e+00 5.1156171e-03 1.5103250e-02
 4.8720161e-04 3.3080991e-02 7.0157032e-03 2.4360081e-04 1.0231234e-02
 0.0000000e+00 0.0000000e+00 1.8513661e-03 5.7002590e-03 3.8976129e-04
 3.1668106e-03 1.2667242e-03 7.3080242e-04 1.4616048e-04 0.0000000e+00
 0.0000000e+00 1.5444291e-02 1.1254357e-02 1.4616048e-03 9.1447741e-02
 4.3750703e-02 5.6028184e-03 1.0075329e-01 0.0000000e+00 0.0000000e+00
 3.4591313e-03 1.8026460e-03 7.3080242e-04 1.4080127e-02 3.8976129e-04
 5.8464194e-04 4.3848145e-04 0.0000000e+00 0.0000000e+00 5.7976991e-03
 3.1668106e-03 5.8464194e-04 1.5346851e-02 2.4360081e-04 1.1692839e-03
 1.9488065e-04 0.0000000e+00]"
53.jpg,2,"[9.20859515e-04 9.07400772e-02 7.62896687e-02 3.11675528e-03
 4.06878233e-01 1.27716124e-01 8.50024167e-04 5.65266088e-02
 0.00000000e+00 0.00000000e+00 6.19100928e-02 9.59818959e-02
 3.54176736e-04 2.37440079e-01 1.28849491e-01 7.08353473e-05
 6.87102880e-03 2.62090797e-03 0.00000000e+00 6.65852278e-02
 3.35759550e-01 2.33756658e-03 3.78969125e-02 1.14044910e-02
 7.08353473e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 5.03639318e-02 3.74789834e-01 1.13336556e-03 2.86174808e-02
 2.15339456e-02 2.12506042e-04 0.00000000e+00 0.00000000e+00
 0.00000000e+00 2.99633518e-02 2.60815740e-01 7.79188820e-04
 6.08475618e-02 1.26086920e-02 0.00000000e+00 4.95847431e-04
 0.00000000e+00 0.00000000e+00 4.85222116e-02 5.66895306e-01
 1.01294545e-02 2.11585179e-01 1.01577885e-01 1.41670695e-03
 7.79188820e-04 0.00000000e+00 0.00000000e+00 3.18759074e-03
 5.38348639e-03 1.34587160e-03 1.06253021e-03 1.41670695e-04
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.84171903e-03 4.46262676e-03 2.12506042e-04 2.05422519e-03
 2.83341389e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
54.jpg,0,"[2.8539924e-03 7.5072409e-03 5.7700281e-03 1.3029096e-02 7.7988446e-02
 1.5634915e-02 3.1455960e-02 4.2040548e-01 1.6311187e-01 0.0000000e+00
 2.8539924e-03 4.8393784e-03 5.2116383e-03 5.2147406e-01 4.4360968e-01
 8.4378906e-03 2.9073498e-01 1.3029096e-02 0.0000000e+00 7.7554141e-03
 2.6244322e-02 4.4050752e-03 3.1598660e-01 3.1933692e-01 7.4451976e-03
 1.6937824e-02 1.7248042e-02 0.0000000e+00 8.2517602e-03 1.6193304e-02
 4.9634650e-03 1.4332006e-02 3.1642090e-03 7.1349810e-03 8.6860638e-04
 0.0000000e+00 0.0000000e+00 1.2408663e-03 9.8648872e-03 1.0547363e-03
 6.4525045e-03 3.3503389e-03 1.3029096e-03 0.0000000e+00 0.0000000e+00
 0.0000000e+00 1.0299190e-02 6.6386345e-03 5.9561580e-03 1.5790023e-01
 7.9291351e-02 4.1569020e-03 2.6678625e-03 0.0000000e+00 0.0000000e+00
 2.2335593e-03 1.3029096e-03 2.4196892e-03 3.6605555e-03 3.7225988e-04
 8.0656307e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.3029096e-03
 5.3977682e-03 7.4451976e-04 4.2809886e-03 6.2043313e-05 2.1094726e-03
 0.0000000e+00 0.0000000e+00]"
56.jpg,0,"[1.7671493e-03 1.7485477e-02 9.3007863e-02 5.9990068e-03 4.6968970e-02
 6.1478198e-02 5.8129914e-03 2.6972280e-03 0.0000000e+00 0.0000000e+00
 1.6136864e-02 7.6392007e-01 3.8133222e-03 2.1661530e-01 5.7241690e-01
 3.0227555e-03 8.0265783e-02 8.6264789e-02 0.0000000e+00 7.3941248e-03
 9.0124615e-02 2.6042201e-03 1.1998014e-02 1.2277038e-02 9.7658252e-04
 4.6503930e-05 2.7902357e-04 0.0000000e+00 4.6038893e-03 1.4555730e-02
 2.1856846e-03 3.8133222e-03 1.4416218e-03 5.1154324e-04 0.0000000e+00
 0.0000000e+00 0.0000000e+00 1.0695904e-03 8.4172115e-03 7.9056679e-04
 2.3251966e-02 4.7899047e-03 2.3251965e-04 7.2081094e-03 1.8601572e-03
 0.0000000e+00 2.4461068e-02 2.3019446e-02 5.8594951e-03 2.4647083e-02
 2.8041869e-02 1.4416218e-03 5.4409597e-03 2.4089037e-02 0.0000000e+00
 2.7437320e-03 2.4647084e-03 1.1160943e-03 1.7206455e-03 1.3951179e-04
 9.3007860e-05 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.5346297e-03
 5.9059993e-03 5.5804715e-04 1.6276375e-03 4.6503930e-05 3.2552751e-04
 0.0000000e+00 0.0000000e+00]"
58.jpg,4,"[6.3581181e-05 2.1891001e-01 2.6704096e-03 7.1210922e-03 4.5422396e-01
 1.7802730e-03 1.4623671e-03 8.5008040e-02 0.0000000e+00 0.0000000e+00
 2.7886707e-01 4.1963579e-03 1.2716236e-04 5.9848964e-01 3.3825189e-02
 0.0000000e+00 1.0777010e-01 0.0000000e+00 0.0000000e+00 4.6242592e-01
 1.7866312e-02 0.0000000e+00 8.5325941e-02 4.4506826e-04 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.1113990e-01 6.5933682e-02
 0.0000000e+00 6.0720026e-02 2.1108951e-02 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 3.5096813e-02 6.1991651e-02 0.0000000e+00
 5.6205764e-02 4.7304399e-02 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 1.3930637e-01 9.0285279e-03 4.1645672e-02 1.1177572e-01
 2.4160850e-03 2.5432473e-03 6.9939299e-04 0.0000000e+00 0.0000000e+00
 5.7095900e-02 1.2716236e-04 1.5259483e-03 1.2716237e-03 1.2716236e-04
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 8.2655536e-04
 0.0000000e+00 2.5432472e-04 1.4623671e-03 0.0000000e+00 6.3581181e-05
 0.0000000e+00 0.0000000e+00]"
59.jpg,3,"[6.7818130e-04 5.4424051e-02 3.9560576e-03 7.1209036e-03 4.2957136e-01
 2.9387856e-03 1.1868173e-03 1.9780288e-03 0.0000000e+00 0.0000000e+00
 1.2376809e-02 3.6169670e-03 1.9215137e-03 3.2756159e-01 5.0061083e-01
 6.7818130e-04 5.0298446e-03 0.0000000e+00 0.0000000e+00 2.2210438e-02
 1.6530670e-01 1.0737871e-03 5.2389506e-02 2.4081089e-01 0.0000000e+00
 5.6515109e-05 0.0000000e+00 0.0000000e+00 1.8197866e-02 1.2207264e-01
 6.2166620e-04 9.8336292e-03 4.1821180e-03 1.1303022e-04 0.0000000e+00
 0.0000000e+00 0.0000000e+00 7.4034794e-03 7.8556007e-03 6.7818130e-04
 1.5824230e-02 1.7519684e-03 1.1303022e-04 1.1303022e-04 0.0000000e+00
 0.0000000e+00 7.9234183e-02 7.6860548e-03 3.1874523e-02 5.8346200e-01
 4.2386334e-03 2.3736346e-03 2.0345440e-03 0.0000000e+00 0.0000000e+00
 2.1419227e-02 5.0863600e-04 4.2951484e-03 2.6788162e-02 0.0000000e+00
 5.6515109e-05 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.2659385e-02
 1.2998475e-03 4.0125726e-03 2.9444372e-02 0.0000000e+00 5.6515109e-05
 0.0000000e+00 0.0000000e+00]"
